Registry Number,Business Name,Entity Type,Registry Date,Associated Name Type,First Name,Middle Name,Last Name,Suffix,Not of Record Entity,Entity of Record Reg Number,Entity of Record Name,Address ,Address Continued,City,State,Zip Code
153694790,PATRICIA L WOODS,ASSUMED BUSINESS NAME,03/15/2019,AUTHORIZED REPRESENTATIVE,PATRICIA,LEONA,WOODS,,,,,445 CEMETERY HILL RD,,JEFFERSON,OR,97352
153694790,PATRICIA L WOODS,ASSUMED BUSINESS NAME,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,445 CEMETERY HILL RD,,JEFFERSON,OR,97352
153604997,TROJAN- LANE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,22775 SW 105TH AVE,,TUALATIN,OR,97062
153604997,TROJAN- LANE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,22775 SW 105TH AVE,,TUALATIN,OR,97062
153604997,TROJAN- LANE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,IGOR,,MINERVIN,,,,,22775 SW 105TH AVE,,TUALATIN,OR,97062
153695698,BRAAVOS ESTATES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,5955 CLAIRMONT COURT,,LAKE OSWEGO,OR,97035
153695698,BRAAVOS ESTATES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,5955 CLAIRMONT COURT,,LAKE OSWEGO,OR,97035
153695698,BRAAVOS ESTATES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,AARON,S,GOLDBERG,,,,,5955 CLAIRMONT COURT,,LAKE OSWEGO,OR,97035
153696191,"GRMARKET, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,PO BOX 134,,TENMILE,OR,97481
153696191,"GRMARKET, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,9857 HIGHWAY 42,,TENMILE,OR,97481
153696191,"GRMARKET, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,RASHPAL,,SINGH RANA,,,,,9857 HIGHWAY 42,,TENMILE,OR,97481
153696092,NUU LABS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,1220 RIVER RD,,EUGENE,OR,97404
153696092,NUU LABS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,0 OAK CREST RD,,EUGENE,OR,97408
153696092,NUU LABS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,NAN,,WANG,,,,,1220 RIVER RD,,EUGENE,OR,97404
153695292,GC III CONTRACTING LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,8150 SW BARNES RD H201,,PORTLAND,OR,97225
153695292,GC III CONTRACTING LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,8150 SW BARNES RD H201,,PORTLAND,OR,97225
153695292,GC III CONTRACTING LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,GERARDO,MANUEL,LEIVA BETANCO,,,,,8150 SW BARNES RD H201,,PORTLAND,OR,97225
153696795,GEARHART MIXERS,ASSUMED BUSINESS NAME,03/15/2019,AUTHORIZED REPRESENTATIVE,RICHARD,,TRUCKE,II,,,,1921 S ROOSEVELT DRIVE,,SEASIDE,OR,97138
153696795,GEARHART MIXERS,ASSUMED BUSINESS NAME,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,4206 HIGHWAY 101 N,,GEARHART,OR,97138
153696399,DKB CONSTRUCTION SERVICES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,41460 SE VISTA LOOP DRIVE,,SANDY,OR,97055
153696399,DKB CONSTRUCTION SERVICES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,41460 SE VISTA LOOP DRIVE,,SANDY,OR,97055
153696399,DKB CONSTRUCTION SERVICES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,DUSTIN,K,BETTENCOURT,,,,,41460 SE VISTA LOOP DRIVE,,SANDY,OR,97055
153687992,TG FLOORING,ASSUMED BUSINESS NAME,03/15/2019,AUTHORIZED REPRESENTATIVE,TIMOTHY,GEORGE,GALLARDO,,,,,PO BOX 285,,TURNER,OR,97392
153687992,TG FLOORING,ASSUMED BUSINESS NAME,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,7870 1ST ST SE,,TURNER,OR,97392
153695490,DAVID MAHER CONSTRUCTION LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,5872 SE HARNEY DR APT D,,PORTLAND,OR,97206
153695490,DAVID MAHER CONSTRUCTION LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,5872 SE HARNEY DR APT D,,PORTLAND,OR,97206
153695490,DAVID MAHER CONSTRUCTION LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,DAVID,A,MAHER,,,,,5872 SE HARNEY DR APT D,,PORTLAND,OR,97206
153689196,LANES PAVING & TRUCKING LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,1767 12TH ST STE 368,,HOOD RIVER,OR,97031
153689196,LANES PAVING & TRUCKING LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1767 12TH ST STE 368,,HOOD RIVER,OR,97031
153689196,LANES PAVING & TRUCKING LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,JOSHUA,DORAN,LANE,,,,,1705 22ND ST,,HOOD RIVER,OR,97031
153697496,TWISTED TREE JEWELRY,ASSUMED BUSINESS NAME,03/15/2019,AUTHORIZED REPRESENTATIVE,LINDA,L,SPURGEON,,,,,502 VILLAGE PINES CIR,,COOS BAY,OR,97420
153697496,TWISTED TREE JEWELRY,ASSUMED BUSINESS NAME,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,502 VILLAGE PINES CIR,,COOS BAY,OR,97420
153696993,HIDDEN VALLEY HEMP FARMS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,PO BOX 1436,,MERLIN,OR,97532
153696993,HIDDEN VALLEY HEMP FARMS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,526 HARTSFIELD LANE,,MERLIN,OR,97532
153696993,HIDDEN VALLEY HEMP FARMS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,STEVEN,L,CURTIS,,,,,526 HARTSFIELD LANE,,MERLIN,OR,97532
153497095,GRIZ GLOBAL SOLUTIONS LLC,FOREIGN LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,1507 CAREY AVE OFFICE 2,,CHEYENNE,WY,82001
153497095,GRIZ GLOBAL SOLUTIONS LLC,FOREIGN LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1507 CAREY AVE OFFICE 2,,CHEYENNE,WY,82001
153497095,GRIZ GLOBAL SOLUTIONS LLC,FOREIGN LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,TRAVIS,,SYBESMA,,,,,17940 2ND AVE,,BEND,OR,97703
151545598,NORTHWEST AUTO GLASS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,28501 SANTIAM HWY,,SWEET HOME,OR,97386
151545598,NORTHWEST AUTO GLASS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,28501 SANTIAM HWY,,SWEET HOME,OR,97386
151545598,NORTHWEST AUTO GLASS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,JONATHAN,CASEY,ELDER,,,,,28501 SANTIAM HWY,,SWEET HOME,OR,97386
153697991,"LAWRENCE F. COOLEY, LAWYER",ASSUMED BUSINESS NAME,03/15/2019,AUTHORIZED REPRESENTATIVE,LAWRENCE,F,COOLEY,,,,,3781 PINE CANYON DRIVE,,EUGENE,OR,97405
153697991,"LAWRENCE F. COOLEY, LAWYER",ASSUMED BUSINESS NAME,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,3781 PINE CANYON DRIVE EUGENE OREGON,,EUGENE,OR,97405
153268892,SAMI NUMMI LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,1467 SISKIYOU BLVD #323,,ASHLAND,OR,97520
153268892,SAMI NUMMI LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,2330 COLESTIN RD,,ASHLAND,OR,97520
153268892,SAMI NUMMI LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,NATHANIEL,,BYWATER,,,,,2330 COLESTIN RD,,ASHLAND,OR,97520
152919297,KONKIN ENTERPRISES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,13707 SE WILLINGHAM CT,,CLACKAMAS,OR,97015
152919297,KONKIN ENTERPRISES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,13707 SE WILLINGHAM CT,,CLACKAMAS,OR,97015
152919297,KONKIN ENTERPRISES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,RODION,VLADIMIROVICH,KONKIN,,,,,13707 SE WILLINGHAM CT,,CLACKAMAS,OR,97015
153698692,VIET SHIPPING,ASSUMED BUSINESS NAME,03/15/2019,AUTHORIZED REPRESENTATIVE,VIET,TUONG,NGUYEN,,,,,11210 BELLAIRE BLVD STE 143,,HOUSTON,TX,77072
153698692,VIET SHIPPING,ASSUMED BUSINESS NAME,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,2922 SE 82ND AVE STE 117,,PORTLAND,OR,97266
153691093,CLEAN 2 SHINE,ASSUMED BUSINESS NAME,03/15/2019,AUTHORIZED REPRESENTATIVE,CELENA,,AFEMATA,,,,,POBOX 822502,,VANCOUVER,WA,98682
153691093,CLEAN 2 SHINE,ASSUMED BUSINESS NAME,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,2545 SE 125TH AVE,,PORTLAND,OR,97236
153643995,HISTORICORPS,DOMESTIC NONPROFIT CORPORATION,03/15/2019,MAILING ADDRESS,,,,,,,,PO BOX 991,,MORRISON,CO,80465
153643995,HISTORICORPS,DOMESTIC NONPROFIT CORPORATION,03/15/2019,REGISTERED AGENT,CHARLOTTE,,HELMER,,,,,C/O CAMPFIRE COLLABORATIVE,341 MAIN STREET,SPRINGFIELD,OR,97477
153698791,PDX VEG,DOMESTIC NONPROFIT CORPORATION,03/15/2019,MAILING ADDRESS,,,,,,,,1538 SE 71ST AVE,,PORTLAND,OR,97215
153698791,PDX VEG,DOMESTIC NONPROFIT CORPORATION,03/15/2019,REGISTERED AGENT,CATHERINE,H,BERLOT,,,,,1538 SE 71ST AVE,,PORTLAND,OR,97215
153700290,LUMOS GALLERY,ASSUMED BUSINESS NAME,03/15/2019,AUTHORIZED REPRESENTATIVE,BRANT,W,SOLER,,,,,PO BOX 102,,VENETA,OR,97487
153700290,LUMOS GALLERY,ASSUMED BUSINESS NAME,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,87944 APPLEGATE CT,,VENETA,OR,97487
153698494,URBAN DISTINCTIONS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,PO BOX #521,,FAIRVIEW,OR,97024
153698494,URBAN DISTINCTIONS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,6825 SE STARK ST,,PORTLAND,OR,97215
153698494,URBAN DISTINCTIONS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,ANJEANETTE,,WHITE,,,,,6825 SE STARK ST,,PORTLAND,OR,97215
153698890,PEAK FORESTRY LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,PO BOX 330,,WEDDERBURN,OR,97491
153698890,PEAK FORESTRY LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,N BANK ROGUE #W330 WEDDERBURN 330,,GOLD BEACH,OR,97444
153698890,PEAK FORESTRY LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,MATTHEW,D,COX,,,,,N BANK ROGUE #W330 WEDDERBURN 330,,GOLD BEACH,OR,97444
153699898,MAKING WAVES OREGON LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,5308 RIVER RD NORTH,STE B,KEIZER,OR,97303
153699898,MAKING WAVES OREGON LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,5305 RIVER RD NORTH STE B,,KEIZER,OR,97303
153699898,MAKING WAVES OREGON LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,,,,,,75788399,REGISTERED AGENTS INC,5305 RIVER RD N,STE B,KEIZER,OR,97303
153699898,MAKING WAVES OREGON LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,,,,,,75788399,"REGISTERED AGENTS INC, A CORPORATION OF WYOMING",5305 RIVER RD N,STE B,KEIZER,OR,97303
153700597,"HR CUSTOM REMODELING, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,764 NW CORNELL AVE,,HILLSBORO,OR,97124
153700597,"HR CUSTOM REMODELING, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,764 NW CORNELL AVE,,HILLSBORO,OR,97124
153700597,"HR CUSTOM REMODELING, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,HECTOR,,GARCIA MENDOZA,,,,,764 NW CORNELL AVE,,HILLSBORO,OR,97124
153695599,"STAGE2 HR, INC",DOMESTIC BUSINESS CORPORATION,03/15/2019,MAILING ADDRESS,,,,,,,,12725 SW MILLIKAN WAY STE 300,,BEAVERTON,OR,97005
153695599,"STAGE2 HR, INC",DOMESTIC BUSINESS CORPORATION,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,12725 SW MILLIKAN WAY STE 300,,BEAVERTON,OR,97005
153695599,"STAGE2 HR, INC",DOMESTIC BUSINESS CORPORATION,03/15/2019,REGISTERED AGENT,,,,,,51329093,NORTHWEST REGISTERED AGENT LLC,5305 RIVER RD N STE B,,KEIZER,OR,97303
153701199,PLAEYE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,13627 NW HENNINGER LN,,PORTLAND,OR,97229
153701199,PLAEYE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,13627 NW HENNINGER LN,,PORTLAND,OR,97229
153701199,PLAEYE LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,,,,,,85875095,LEGALINC CORPORATE SERVICES INC,942 WINDEMERE DRIVE NW,,SALEM,OR,97304
153700191,MF AUTO DETAIL,ASSUMED BUSINESS NAME,03/15/2019,AUTHORIZED REPRESENTATIVE,FERNANDO,,GUTIERREZ,,,,,859 SE 43RD AVE,,HILLSBORO,OR,97123
153700191,MF AUTO DETAIL,ASSUMED BUSINESS NAME,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,403 SW OAK ST STE B,,HILLSBORO,OR,97123
153701090,OREGON FREAK,ASSUMED BUSINESS NAME,03/15/2019,AUTHORIZED REPRESENTATIVE,MATTHEW,D,COX,,,,,N BANK ROGUE W330 WEDDERBURN 330,,GOLD BEACH,OR,97444
153701090,OREGON FREAK,ASSUMED BUSINESS NAME,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,N BANK ROGUE W330 WEDDERBURN 330,,GOLD BEACH,OR,97444
153699492,MODERNCRAFTPDX LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,3606 SE SALMON ST,,PORTLAND,OR,97214
153699492,MODERNCRAFTPDX LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,3606 SE SALMON ST,,PORTLAND,OR,97214
153699492,MODERNCRAFTPDX LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,HARRY,JOHN,LOOMIS,,,,,3606 SE SALMON ST,,PORTLAND,OR,97214
153701298,MAX THE MOBILE MECHANIC,ASSUMED BUSINESS NAME,03/15/2019,AUTHORIZED REPRESENTATIVE,MAX,CHRISTIAAN,BIVENS,,,,,1320 VISTA DRIVE,,CENTRAL POINT,OR,97502
153701298,MAX THE MOBILE MECHANIC,ASSUMED BUSINESS NAME,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1320 VISTA DRIVE,,CENTRAL POINT,OR,97502
153701496,EAGER BEAVER LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,30460 SALMON RIVER HWY,,GRAND RONDE,OR,97347
153701496,EAGER BEAVER LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,30460 SALMON RIVER HWY,,GRAND RONDE,OR,97347
153701496,EAGER BEAVER LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,,,,,,85875095,LEGALINC CORPORATE SERVICES INC,942 WINDEMERE DRIVE NW,,SALEM,OR,97304
153701892,THIS YOUNG MAN L.L.C.,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,340 NE 99TH AVE,,PORTLAND,OR,97220
153701892,THIS YOUNG MAN L.L.C.,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,340 NE 99TH AVE,,PORTLAND,OR,97220
153701892,THIS YOUNG MAN L.L.C.,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,,,,,,85875095,LEGALINC CORPORATE SERVICES INC,942 WINDEMERE DRIVE NW,,SALEM,OR,97304
153437695,"DAVID BUSWELL FINANCIAL SERVICES, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,8100 SW NYBERG ST STE 300,,TUALATIN,OR,97062
153437695,"DAVID BUSWELL FINANCIAL SERVICES, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,8100 SW NYBERG ST STE 300,,TUALATIN,OR,97062
153437695,"DAVID BUSWELL FINANCIAL SERVICES, LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,DAVID,ALAN,BUSWELL,JR,,,,21715 SW ALDRIDGE TER,,SHERWOOD,OR,97140
153701595,SEMINARIANS FOR A CULTURE OF LIFE,DOMESTIC NONPROFIT CORPORATION,03/15/2019,MAILING ADDRESS,,,,,,,,1 ABBEY DR,,SAINT BENEDICT,OR,97373
153701595,SEMINARIANS FOR A CULTURE OF LIFE,DOMESTIC NONPROFIT CORPORATION,03/15/2019,REGISTERED AGENT,JORGE,EDUARDO,MENDOZA GONZALEZ,,,,,1 ABBEY DR,,SAINT BENEDICT,OR,97373
153702395,BIEN FADED LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,3710 BLOSSOM DR NE,,SALEM,OR,97305
153702395,BIEN FADED LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,3710 BLOSSOM DR NE,,SALEM,OR,97305
153702395,BIEN FADED LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,,,,,,85875095,LEGALINC CORPORATE SERVICES INC,942 WINDEMERE DRIVE NW,,SALEM,OR,97304
153702098,A-1ALMOND BUG CONTROL,ASSUMED BUSINESS NAME,03/15/2019,AUTHORIZED REPRESENTATIVE,NEAL,WALTER,ALMOND,IV,,,,63192 E PORT RD,,COOS BAY,OR,97420
153702098,A-1ALMOND BUG CONTROL,ASSUMED BUSINESS NAME,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,63192 E PORT RD,,COOS BAY,OR,97420
153700894,ALL THINGS PORTLAND LLC.,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,142 NW 152ND AVE,,BEAVERTON,OR,97006
153700894,ALL THINGS PORTLAND LLC.,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,142 NW 152ND AVE,,BEAVERTON,OR,97006
153700894,ALL THINGS PORTLAND LLC.,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,BILL,,GASSAWAY,,,,,142 NW 152ND AVE,,BEAVERTON,OR,97006
153702999,POINT POSITIVE CPR LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,92121 YALE LN,,MCKENZIE BRIDGE,OR,97413
153702999,POINT POSITIVE CPR LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,92121 YALE LN,,MCKENZIE BRIDGE,OR,97413
153702999,POINT POSITIVE CPR LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,,,,,,85875095,LEGALINC CORPORATE SERVICES INC,942 WINDEMERE DRIVE NW,,SALEM,OR,97304
153702593,BRITT LEWELLING LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,8783 BROADACRES RD NE,,AURORA,OR,97002
153702593,BRITT LEWELLING LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,8783 BROADACRES RD NE,,AURORA,OR,97002
153702593,BRITT LEWELLING LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,,,,,,85731892,CYNDY AND ASSOCIATES TAX SERVICES LLC,2915 PORTLAND RD,,NEWBERG,OR,97132
153703492,BRAIN FOOD VIBES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,4780 SE ARDEN ST,,MILWAUKIE,OR,97222
153703492,BRAIN FOOD VIBES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,4780 SE ARDEN ST,,MILWAUKIE,OR,97222
153703492,BRAIN FOOD VIBES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,,,,,,85875095,LEGALINC CORPORATE SERVICES INC,942 WINDEMERE DRIVE NW,,SALEM,OR,97304
153702692,PAVERS N STONES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,8115 SW 165TH AVE,,BEAVERTON,OR,97007
153702692,PAVERS N STONES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,8115 SW 165TH AVE,,BEAVERTON,OR,97007
153702692,PAVERS N STONES LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,MALIKA,LEE,FLORES,,,,,8115 SW 165TH AVE,,BEAVERTON,OR,97007
153659397,WILLAMETTE VALLEY DESIGNS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,1493 W 11TH AVE,,EUGENE,OR,97402
153659397,WILLAMETTE VALLEY DESIGNS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1493 W11TH AVE,,EUGENE,OR,97402
153659397,WILLAMETTE VALLEY DESIGNS LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,LUIS,ANGEL,HERRERA,,,,,1493 W 11TH AVE,,EUGENE,OR,97404
153703997,OTTER CREATIVE STUDIO LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,1310 SW 66TH AVE APT 4405,,PORTLAND,OR,97225
153703997,OTTER CREATIVE STUDIO LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,1310 SW 66TH AVE APT 4405,,PORTLAND,OR,97225
153703997,OTTER CREATIVE STUDIO LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,,,,,,85875095,LEGALINC CORPORATE SERVICES INC,942 WINDEMERE DRIVE NW,,SALEM,OR,97304
153701694,NEW FATHOM LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,31402 LOVEGREN LANE,,SISTERS,OR,97759
153701694,NEW FATHOM LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,31402 LOVEGREN LANE,,SISTERS,OR,97759
153701694,NEW FATHOM LLC,DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,CHADBOURNE,,LOVEGREN,,,,,31402 LOVEGREN LANE,,SISTERS,OR,97759
153704292,"PT HOLDINGS COMMERCIAL (BOISE PROPERTY), LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,MAILING ADDRESS,,,,,,,,707 SW WASHINGTON ST,SUITE 1500,PORTLAND,OR,97205
153704292,"PT HOLDINGS COMMERCIAL (BOISE PROPERTY), LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,PRINCIPAL PLACE OF BUSINESS,,,,,,,,707 SW WASHINGTON ST,SUITE 1500,PORTLAND,OR,97205
153704292,"PT HOLDINGS COMMERCIAL (BOISE PROPERTY), LLC",DOMESTIC LIMITED LIABILITY COMPANY,03/15/2019,REGISTERED AGENT,,,,,,46085684,"BONAPARTE, ELLIOTT & OSTRANDER, P.C.",707 SW WASHINGTON ST,SUITE 1500,PORTLAND,OR,97205
